,Day_Type,Date,Building,Type
834,2,5/8/2018,B107,-1
835,3,5/9/2018,B107,-1
836,4,5/10/2018,B107,-1
837,5,5/11/2018,B107,-1
838,-1,5/12/2018,B107,-1
839,-1,5/13/2018,B107,-1
840,1,5/14/2018,B107,-1
841,2,5/15/2018,B107,-1
842,3,5/16/2018,B107,-1
843,4,5/17/2018,B107,-1
844,5,5/18/2018,B107,-1
845,-1,5/19/2018,B107,-1
846,-1,5/20/2018,B107,-1
847,1,5/21/2018,B107,-1
848,2,5/22/2018,B107,-1
849,3,5/23/2018,B107,-1
850,4,5/24/2018,B107,-1
851,5,5/25/2018,B107,-1
852,-1,5/26/2018,B107,-1
853,-1,5/27/2018,B107,-1
854,-2,5/28/2018,B107,-1
855,2,5/29/2018,B107,-1
856,3,5/30/2018,B107,-1
857,5,6/1/2018,B107,-1
858,-1,6/2/2018,B107,-1
859,-1,6/3/2018,B107,-1
860,1,6/4/2018,B107,-1
861,2,6/5/2018,B107,-1
862,3,6/6/2018,B107,-1
863,4,6/7/2018,B107,-1
864,5,6/8/2018,B107,-1
865,-1,6/9/2018,B107,-1
866,-1,6/10/2018,B107,-1
867,1,6/11/2018,B107,-1
868,2,6/12/2018,B107,-1
869,3,6/13/2018,B107,-1
870,4,6/14/2018,B107,-1
871,5,6/15/2018,B107,-1
872,-1,6/16/2018,B107,-1
873,-1,6/17/2018,B107,-1
874,1,6/18/2018,B107,-1
875,2,6/19/2018,B107,-1
876,3,6/20/2018,B107,-1
877,4,6/21/2018,B107,-1
878,5,6/22/2018,B107,-1
879,-1,6/23/2018,B107,-1
880,-1,6/24/2018,B107,-1
881,1,6/25/2018,B107,-1
882,2,6/26/2018,B107,-1
883,3,6/27/2018,B107,-1
884,4,6/28/2018,B107,-1
885,5,6/29/2018,B107,-1
886,-1,6/30/2018,B107,-1
887,-1,7/1/2018,B107,-1
888,1,7/2/2018,B107,-1
889,-2,7/3/2018,B107,-1
890,-2,7/4/2018,B107,-1
891,4,7/5/2018,B107,-1
892,5,7/6/2018,B107,-1
893,-1,7/7/2018,B107,-1
894,-1,7/8/2018,B107,-1
895,1,7/9/2018,B107,-1
896,2,7/10/2018,B107,-1
897,3,7/11/2018,B107,-1
898,4,7/12/2018,B107,-1
899,5,7/13/2018,B107,-1
900,-1,7/14/2018,B107,-1
901,-1,7/15/2018,B107,-1
902,1,7/16/2018,B107,-1
903,2,7/17/2018,B107,-1
904,3,7/18/2018,B107,-1
905,4,7/19/2018,B107,-1
906,5,7/20/2018,B107,-1
907,-1,7/21/2018,B107,-1
908,-1,7/22/2018,B107,-1
909,1,7/23/2018,B107,-1
910,2,7/24/2018,B107,-1
911,3,7/25/2018,B107,-1
912,4,7/26/2018,B107,-1
913,5,7/27/2018,B107,-1
914,-1,7/28/2018,B107,-1
915,-1,7/29/2018,B107,-1
916,1,7/30/2018,B107,-1
917,2,7/31/2018,B107,-1
918,3,8/1/2018,B107,-1
919,4,8/2/2018,B107,-1
920,5,8/3/2018,B107,-1
921,-1,8/4/2018,B107,-1
922,-1,8/5/2018,B107,-1
923,1,8/6/2018,B107,-1
924,2,8/7/2018,B107,-1
925,3,8/8/2018,B107,-1
926,4,8/9/2018,B107,-1
927,5,8/10/2018,B107,-1
928,-1,8/11/2018,B107,-1
929,-1,8/12/2018,B107,-1
930,1,8/13/2018,B107,-1
931,2,8/14/2018,B107,-1
932,3,8/15/2018,B107,-1
933,4,8/16/2018,B107,-1
934,5,8/17/2018,B107,-1
935,-1,8/18/2018,B107,-1
936,-1,8/19/2018,B107,-1
937,1,8/20/2018,B107,-1
938,2,8/21/2018,B107,-1
939,3,8/22/2018,B107,-1
940,4,8/23/2018,B107,-1
941,5,8/24/2018,B107,-1
942,-1,8/25/2018,B107,-1
943,-1,8/26/2018,B107,-1
944,1,8/27/2018,B107,-1
945,2,8/28/2018,B107,-1
946,3,8/29/2018,B107,-1
947,4,8/30/2018,B107,-1
948,-2,1/1/2018,B108,-1
949,-2,1/2/2018,B108,-1
950,3,1/3/2018,B108,-1
951,4,1/4/2018,B108,-1
952,5,1/5/2018,B108,-1
953,-1,1/6/2018,B108,-1
954,-1,1/7/2018,B108,-1
955,1,1/8/2018,B108,-1
956,2,1/9/2018,B108,-1
957,3,1/10/2018,B108,-1
958,4,1/11/2018,B108,-1
959,5,1/12/2018,B108,-1
960,-1,1/13/2018,B108,-1
961,-1,1/14/2018,B108,-1
962,-2,1/15/2018,B108,-1
963,2,1/16/2018,B108,-1
964,3,1/17/2018,B108,-1
965,4,1/18/2018,B108,-1
966,5,1/19/2018,B108,-1
967,-1,1/20/2018,B108,-1
968,-1,1/21/2018,B108,-1
969,1,1/22/2018,B108,-1
970,2,1/23/2018,B108,-1
971,3,1/24/2018,B108,-1
972,4,1/25/2018,B108,-1
973,5,1/26/2018,B108,-1
974,-1,1/27/2018,B108,-1
975,-1,1/28/2018,B108,-1
976,1,1/29/2018,B108,-1
977,2,1/30/2018,B108,-1
978,4,2/1/2018,B108,-1
979,5,2/2/2018,B108,-1
980,-1,2/3/2018,B108,-1
981,-1,2/4/2018,B108,-1
982,1,2/5/2018,B108,-1
983,2,2/6/2018,B108,-1
984,3,2/7/2018,B108,-1
985,4,2/8/2018,B108,-1
986,5,2/9/2018,B108,-1
987,-1,2/10/2018,B108,-1
988,-1,2/11/2018,B108,-1
989,1,2/12/2018,B108,-1
990,2,2/13/2018,B108,-1
991,3,2/14/2018,B108,-1
992,4,2/15/2018,B108,-1
993,5,2/16/2018,B108,-1
994,-1,2/17/2018,B108,-1
995,-1,2/18/2018,B108,-1
996,1,2/19/2018,B108,-1
997,2,2/20/2018,B108,-1
998,3,2/21/2018,B108,-1
999,4,2/22/2018,B108,-1
1000,5,2/23/2018,B108,-1
1001,-1,2/24/2018,B108,-1
1002,-1,2/25/2018,B108,-1
1003,1,2/26/2018,B108,-1
1004,2,2/27/2018,B108,-1
1005,4,3/1/2018,B108,-1
1006,5,3/2/2018,B108,-1
1007,-1,3/3/2018,B108,-1
1008,-1,3/4/2018,B108,-1
1009,1,3/5/2018,B108,-1
1010,2,3/6/2018,B108,-1
1011,3,3/7/2018,B108,-1
1012,4,3/8/2018,B108,-1
1013,5,3/9/2018,B108,-1
1014,-1,3/10/2018,B108,-1
1015,-1,3/10/2018,B108,-1
1016,1,3/12/2018,B108,-1
1017,2,3/13/2018,B108,-1
1018,3,3/14/2018,B108,-1
1019,4,3/15/2018,B108,-1
1020,5,3/16/2018,B108,-1
1021,-1,3/17/2018,B108,-1
1022,-1,3/18/2018,B108,-1
1023,-2,3/19/2018,B108,-1
1024,-2,3/20/2018,B108,-1
1025,-2,3/21/2018,B108,-1
1026,-2,3/22/2018,B108,-1
1027,-2,3/23/2018,B108,-1
1028,-1,3/24/2018,B108,-1
1029,-1,3/25/2018,B108,-1
1030,1,3/26/2018,B108,-1
1031,2,3/27/2018,B108,-1
1032,3,3/28/2018,B108,-1
1033,4,3/29/2018,B108,-1
1034,5,3/30/2018,B108,-1
1035,-1,4/1/2018,B108,-1
1036,1,4/2/2018,B108,-1
1037,2,4/3/2018,B108,-1
1038,3,4/4/2018,B108,-1
1039,4,4/5/2018,B108,-1
1040,5,4/6/2018,B108,-1
1041,-1,4/7/2018,B108,-1
1042,-1,4/8/2018,B108,-1
1043,1,4/9/2018,B108,-1
1044,2,4/10/2018,B108,-1
1045,3,4/11/2018,B108,-1
1046,4,4/12/2018,B108,-1
1047,5,4/13/2018,B108,-1
1048,-1,4/14/2018,B108,-1
1049,-1,4/15/2018,B108,-1
1050,1,4/16/2018,B108,-1
1051,2,4/17/2018,B108,-1
1052,3,4/18/2018,B108,-1
1053,4,4/19/2018,B108,-1
1054,5,4/20/2018,B108,-1
1055,-1,4/21/2018,B108,-1
1056,-1,4/22/2018,B108,-1
1057,1,4/23/2018,B108,-1
1058,2,4/24/2018,B108,-1
1059,3,4/25/2018,B108,-1
1060,4,4/26/2018,B108,-1
1061,5,4/27/2018,B108,-1
1062,-1,4/28/2018,B108,-1
1063,-1,4/29/2018,B108,-1
1064,2,5/1/2018,B108,-1
1065,3,5/2/2018,B108,-1
1066,4,5/3/2018,B108,-1
1067,5,5/4/2018,B108,-1
1068,-1,5/5/2018,B108,-1
1069,-1,5/6/2018,B108,-1
1070,1,5/7/2018,B108,-1
1071,2,5/8/2018,B108,-1
1072,3,5/9/2018,B108,-1
1073,4,5/10/2018,B108,-1
1074,5,5/11/2018,B108,-1
1075,-1,5/12/2018,B108,-1
1076,-1,5/13/2018,B108,-1
1077,1,5/14/2018,B108,-1
1078,2,5/15/2018,B108,-1
1079,3,5/16/2018,B108,-1
1080,4,5/17/2018,B108,-1
1081,5,5/18/2018,B108,-1
1082,-1,5/19/2018,B108,-1
1083,-1,5/20/2018,B108,-1
1084,1,5/21/2018,B108,-1
1085,2,5/22/2018,B108,-1
1086,3,5/23/2018,B108,-1
1087,4,5/24/2018,B108,-1
1088,5,5/25/2018,B108,-1
1089,-1,5/26/2018,B108,-1
1090,-1,5/27/2018,B108,-1
1091,-2,5/28/2018,B108,-1
1092,2,5/29/2018,B108,-1
1093,3,5/30/2018,B108,-1
1094,5,6/1/2018,B108,-1
1095,-1,6/2/2018,B108,-1
1096,-1,6/3/2018,B108,-1
1097,1,6/4/2018,B108,-1
1098,2,6/5/2018,B108,-1
1099,3,6/6/2018,B108,-1
1100,4,6/7/2018,B108,-1
1101,5,6/8/2018,B108,-1
1102,-1,6/9/2018,B108,-1
1103,-1,6/10/2018,B108,-1
1104,1,6/11/2018,B108,-1
1105,2,6/12/2018,B108,-1
1106,3,6/13/2018,B108,-1
1107,4,6/14/2018,B108,-1
1108,5,6/15/2018,B108,-1
1109,-1,6/16/2018,B108,-1
1110,-1,6/17/2018,B108,-1
1111,1,6/18/2018,B108,-1
1112,2,6/19/2018,B108,-1
1113,3,6/20/2018,B108,-1
1114,4,6/21/2018,B108,-1
1115,5,6/22/2018,B108,-1
1116,-1,6/23/2018,B108,-1
1117,-1,6/24/2018,B108,-1
1118,1,6/25/2018,B108,-1
1119,2,6/26/2018,B108,-1
1120,3,6/27/2018,B108,-1
1121,4,6/28/2018,B108,-1
1122,5,6/29/2018,B108,-1
1123,-1,6/30/2018,B108,-1
1124,-1,7/1/2018,B108,-1
1125,1,7/2/2018,B108,-1
1126,-2,7/3/2018,B108,-1
1127,-2,7/4/2018,B108,-1
1128,4,7/5/2018,B108,-1
1129,5,7/6/2018,B108,-1
1130,-1,7/7/2018,B108,-1
1131,-1,7/8/2018,B108,-1
1132,1,7/9/2018,B108,-1
1133,2,7/10/2018,B108,-1
1134,3,7/11/2018,B108,-1
1135,4,7/12/2018,B108,-1
1136,5,7/13/2018,B108,-1
1137,-1,7/14/2018,B108,-1
1138,-1,7/15/2018,B108,-1
1139,1,7/16/2018,B108,-1
1140,2,7/17/2018,B108,-1
1141,3,7/18/2018,B108,-1
1142,4,7/19/2018,B108,-1
1143,5,7/20/2018,B108,-1
1144,-1,7/21/2018,B108,-1
1145,-1,7/22/2018,B108,-1
1146,1,7/23/2018,B108,-1
1147,2,7/24/2018,B108,-1
1148,3,7/25/2018,B108,-1
1149,4,7/26/2018,B108,-1
1150,5,7/27/2018,B108,-1
1151,-1,7/28/2018,B108,-1
1152,-1,7/29/2018,B108,-1
1153,1,7/30/2018,B108,-1
1154,2,7/31/2018,B108,-1
1155,3,8/1/2018,B108,-1
1156,4,8/2/2018,B108,-1
1157,5,8/3/2018,B108,-1
1158,-1,8/4/2018,B108,-1
1159,-1,8/5/2018,B108,-1
1160,1,8/6/2018,B108,-1
1161,2,8/7/2018,B108,-1
1162,3,8/8/2018,B108,-1
1163,4,8/9/2018,B108,-1
1164,5,8/10/2018,B108,-1
1165,-1,8/11/2018,B108,-1
1166,-1,8/12/2018,B108,-1
1167,1,8/13/2018,B108,-1
1168,2,8/14/2018,B108,-1
1169,3,8/15/2018,B108,-1
1170,4,8/16/2018,B108,-1
1171,5,8/17/2018,B108,-1
1172,-1,8/18/2018,B108,-1
1173,-1,8/19/2018,B108,-1
1174,1,8/20/2018,B108,-1
1175,2,8/21/2018,B108,-1
1176,3,8/22/2018,B108,-1
1177,4,8/23/2018,B108,-1
1178,5,8/24/2018,B108,-1
1179,-1,8/25/2018,B108,-1
1180,-1,8/26/2018,B108,-1
1181,1,8/27/2018,B108,-1
1182,2,8/28/2018,B108,-1
1183,3,8/29/2018,B108,-1
1184,4,8/30/2018,B108,-1
1185,-2,1/1/2018,B109,-1
1186,-2,1/2/2018,B109,-1
1187,3,1/3/2018,B109,-1
1188,4,1/4/2018,B109,-1
1189,5,1/5/2018,B109,-1
1190,-1,1/6/2018,B109,-1
1191,-1,1/7/2018,B109,-1
1192,1,1/8/2018,B109,-1
1193,2,1/9/2018,B109,-1
1194,3,1/10/2018,B109,-1
1195,4,1/11/2018,B109,-1
1196,5,1/12/2018,B109,-1
1197,-1,1/13/2018,B109,-1
1198,-1,1/14/2018,B109,-1
1199,-2,1/15/2018,B109,-1
1200,2,1/16/2018,B109,-1
1201,3,1/17/2018,B109,-1
1202,4,1/18/2018,B109,-1
1203,5,1/19/2018,B109,-1
1204,-1,1/20/2018,B109,-1
1205,-1,1/21/2018,B109,-1
1206,1,1/22/2018,B109,-1
1207,2,1/23/2018,B109,-1
1208,3,1/24/2018,B109,-1
1209,4,1/25/2018,B109,-1
1210,5,1/26/2018,B109,-1
1211,-1,1/27/2018,B109,-1
1212,-1,1/28/2018,B109,-1
1213,1,1/29/2018,B109,-1
1214,2,1/30/2018,B109,-1
1215,4,2/1/2018,B109,-1
1216,5,2/2/2018,B109,-1
1217,-1,2/3/2018,B109,-1
1218,-1,2/4/2018,B109,-1
1219,1,2/5/2018,B109,-1
1220,2,2/6/2018,B109,-1
1221,3,2/7/2018,B109,-1
1222,4,2/8/2018,B109,-1
1223,5,2/9/2018,B109,-1
1224,-1,2/10/2018,B109,-1
1225,-1,2/11/2018,B109,-1
1226,1,2/12/2018,B109,-1
1227,2,2/13/2018,B109,-1
1228,3,2/14/2018,B109,-1
1229,4,2/15/2018,B109,-1
1230,5,2/16/2018,B109,-1
1231,-1,2/17/2018,B109,-1
1232,-1,2/18/2018,B109,-1
1233,1,2/19/2018,B109,-1
1234,2,2/20/2018,B109,-1
1235,3,2/21/2018,B109,-1
1236,4,2/22/2018,B109,-1
1237,5,2/23/2018,B109,-1
1238,-1,2/24/2018,B109,-1
1239,-1,2/25/2018,B109,-1
1240,1,2/26/2018,B109,-1
1241,2,2/27/2018,B109,-1
1242,4,3/1/2018,B109,-1
1243,5,3/2/2018,B109,-1
1244,-1,3/3/2018,B109,-1
1245,-1,3/4/2018,B109,-1
1246,1,3/5/2018,B109,-1
1247,2,3/6/2018,B109,-1
1248,3,3/7/2018,B109,-1
1249,4,3/8/2018,B109,-1
1250,5,3/9/2018,B109,-1
1251,-1,3/10/2018,B109,-1
1252,-1,3/10/2018,B109,-1
1253,1,3/12/2018,B109,-1
1254,2,3/13/2018,B109,-1
1255,3,3/14/2018,B109,-1
1256,4,3/15/2018,B109,-1
1257,5,3/16/2018,B109,-1
1258,-1,3/17/2018,B109,-1
1259,-1,3/18/2018,B109,-1
1260,-2,3/19/2018,B109,-1
1261,-2,3/20/2018,B109,-1
1262,-2,3/21/2018,B109,-1
1263,-2,3/22/2018,B109,-1
1264,-2,3/23/2018,B109,-1
1265,-1,3/24/2018,B109,-1
1266,-1,3/25/2018,B109,-1
1267,1,3/26/2018,B109,-1
1268,2,3/27/2018,B109,-1
1269,3,3/28/2018,B109,-1
1270,4,3/29/2018,B109,-1
1271,5,3/30/2018,B109,-1
1272,-1,4/1/2018,B109,-1
1273,1,4/2/2018,B109,-1
1274,2,4/3/2018,B109,-1
1275,3,4/4/2018,B109,-1
1276,4,4/5/2018,B109,-1
1277,5,4/6/2018,B109,-1
1278,-1,4/7/2018,B109,-1
1279,-1,4/8/2018,B109,-1
1280,1,4/9/2018,B109,-1
1281,2,4/10/2018,B109,-1
1282,3,4/11/2018,B109,-1
1283,4,4/12/2018,B109,-1
1284,5,4/13/2018,B109,-1
1285,-1,4/14/2018,B109,-1
1286,-1,4/15/2018,B109,-1
1287,1,4/16/2018,B109,-1
1288,2,4/17/2018,B109,-1
1289,3,4/18/2018,B109,-1
1290,4,4/19/2018,B109,-1
1291,5,4/20/2018,B109,-1
1292,-1,4/21/2018,B109,-1
1293,-1,4/22/2018,B109,-1
1294,1,4/23/2018,B109,-1
1295,2,4/24/2018,B109,-1
1296,3,4/25/2018,B109,-1
1297,4,4/26/2018,B109,-1
1298,5,4/27/2018,B109,-1
1299,-1,4/28/2018,B109,-1
1300,-1,4/29/2018,B109,-1
1301,2,5/1/2018,B109,-1
1302,3,5/2/2018,B109,-1
1303,4,5/3/2018,B109,-1
1304,5,5/4/2018,B109,-1
1305,-1,5/5/2018,B109,-1
1306,-1,5/6/2018,B109,-1
1307,1,5/7/2018,B109,-1
1308,2,5/8/2018,B109,-1
1309,3,5/9/2018,B109,-1
1310,4,5/10/2018,B109,-1
1311,5,5/11/2018,B109,-1
1312,-1,5/12/2018,B109,-1
1313,-1,5/13/2018,B109,-1
1314,1,5/14/2018,B109,-1
1315,2,5/15/2018,B109,-1
1316,3,5/16/2018,B109,-1
1317,4,5/17/2018,B109,-1
1318,5,5/18/2018,B109,-1
1319,-1,5/19/2018,B109,-1
1320,-1,5/20/2018,B109,-1
1321,1,5/21/2018,B109,-1
1322,2,5/22/2018,B109,-1
1323,3,5/23/2018,B109,-1
1324,4,5/24/2018,B109,-1
1325,5,5/25/2018,B109,-1
1326,-1,5/26/2018,B109,-1
1327,-1,5/27/2018,B109,-1
1328,-2,5/28/2018,B109,-1
1329,2,5/29/2018,B109,-1
1330,3,5/30/2018,B109,-1
1331,5,6/1/2018,B109,-1
1332,-1,6/2/2018,B109,-1
1333,-1,6/3/2018,B109,-1
1334,1,6/4/2018,B109,-1
1335,2,6/5/2018,B109,-1
1336,3,6/6/2018,B109,-1
1337,4,6/7/2018,B109,-1
1338,5,6/8/2018,B109,-1
1339,-1,6/9/2018,B109,-1
1340,-1,6/10/2018,B109,-1
1341,1,6/11/2018,B109,-1
1342,2,6/12/2018,B109,-1
1343,3,6/13/2018,B109,-1
1344,4,6/14/2018,B109,-1
1345,5,6/15/2018,B109,-1
1346,-1,6/16/2018,B109,-1
1347,-1,6/17/2018,B109,-1
1348,1,6/18/2018,B109,-1
1349,2,6/19/2018,B109,-1
1350,3,6/20/2018,B109,-1
1351,4,6/21/2018,B109,-1
1352,5,6/22/2018,B109,-1
1353,-1,6/23/2018,B109,-1
1354,-1,6/24/2018,B109,-1
1355,1,6/25/2018,B109,-1
1356,2,6/26/2018,B109,-1
1357,3,6/27/2018,B109,-1
1358,4,6/28/2018,B109,-1
1359,5,6/29/2018,B109,-1
1360,-1,6/30/2018,B109,-1
1361,-1,7/1/2018,B109,-1
1362,1,7/2/2018,B109,-1
1363,-2,7/3/2018,B109,-1
1364,-2,7/4/2018,B109,-1
1365,4,7/5/2018,B109,-1
1366,5,7/6/2018,B109,-1
1367,-1,7/7/2018,B109,-1
1368,-1,7/8/2018,B109,-1
1369,1,7/9/2018,B109,-1
1370,2,7/10/2018,B109,-1
1371,3,7/11/2018,B109,-1
1372,4,7/12/2018,B109,-1
1373,5,7/13/2018,B109,-1
1374,-1,7/14/2018,B109,-1
1375,-1,7/15/2018,B109,-1
1376,1,7/16/2018,B109,-1
1377,2,7/17/2018,B109,-1
1378,3,7/18/2018,B109,-1
1379,4,7/19/2018,B109,-1
1380,5,7/20/2018,B109,-1
1381,-1,7/21/2018,B109,-1
1382,-1,7/22/2018,B109,-1
1383,1,7/23/2018,B109,-1
1384,2,7/24/2018,B109,-1
1385,3,7/25/2018,B109,-1
1386,4,7/26/2018,B109,-1
1387,5,7/27/2018,B109,-1
1388,-1,7/28/2018,B109,-1
1389,-1,7/29/2018,B109,-1
1390,1,7/30/2018,B109,-1
1391,2,7/31/2018,B109,-1
1392,3,8/1/2018,B109,-1
1393,4,8/2/2018,B109,-1
1394,5,8/3/2018,B109,-1
1395,-1,8/4/2018,B109,-1
1396,-1,8/5/2018,B109,-1
1397,1,8/6/2018,B109,-1
1398,2,8/7/2018,B109,-1
1399,3,8/8/2018,B109,-1
1400,4,8/9/2018,B109,-1
1401,5,8/10/2018,B109,-1
1402,-1,8/11/2018,B109,-1
1403,-1,8/12/2018,B109,-1
1404,1,8/13/2018,B109,-1
1405,2,8/14/2018,B109,-1
1406,3,8/15/2018,B109,-1
1407,4,8/16/2018,B109,-1
1408,5,8/17/2018,B109,-1
1409,-1,8/18/2018,B109,-1
1410,-1,8/19/2018,B109,-1
1411,1,8/20/2018,B109,-1
1412,2,8/21/2018,B109,-1
1413,3,8/22/2018,B109,-1
1414,4,8/23/2018,B109,-1
1415,5,8/24/2018,B109,-1
1416,-1,8/25/2018,B109,-1
1417,-1,8/26/2018,B109,-1
1418,1,8/27/2018,B109,-1
1419,2,8/28/2018,B109,-1
1420,3,8/29/2018,B109,-1
1421,4,8/30/2018,B109,-1
1422,-2,1/1/2018,B110,-1
1423,-2,1/2/2018,B110,-1
1424,3,1/3/2018,B110,-1
1425,4,1/4/2018,B110,-1
1426,5,1/5/2018,B110,-1
1427,-1,1/6/2018,B110,-1
1428,-1,1/7/2018,B110,-1
1429,1,1/8/2018,B110,-1
1430,2,1/9/2018,B110,-1
1431,3,1/10/2018,B110,-1
1432,4,1/11/2018,B110,-1
1433,5,1/12/2018,B110,-1
1434,-1,1/13/2018,B110,-1
1435,-1,1/14/2018,B110,-1
1436,-2,1/15/2018,B110,-1
1437,2,1/16/2018,B110,-1
1438,3,1/17/2018,B110,-1
1439,4,1/18/2018,B110,-1
1440,5,1/19/2018,B110,-1
1441,-1,1/20/2018,B110,-1
1442,-1,1/21/2018,B110,-1
1443,1,1/22/2018,B110,-1
1444,2,1/23/2018,B110,-1
1445,3,1/24/2018,B110,-1
1446,4,1/25/2018,B110,-1
1447,5,1/26/2018,B110,-1
1448,-1,1/27/2018,B110,-1
1449,-1,1/28/2018,B110,-1
1450,1,1/29/2018,B110,-1
1451,2,1/30/2018,B110,-1
1452,4,2/1/2018,B110,-1
1453,5,2/2/2018,B110,-1
1454,-1,2/3/2018,B110,-1
1455,-1,2/4/2018,B110,-1
1456,1,2/5/2018,B110,-1
1457,2,2/6/2018,B110,-1
1458,3,2/7/2018,B110,-1
1459,4,2/8/2018,B110,-1
1460,5,2/9/2018,B110,-1
1461,-1,2/10/2018,B110,-1
1462,-1,2/11/2018,B110,-1
1463,1,2/12/2018,B110,-1
1464,2,2/13/2018,B110,-1
1465,3,2/14/2018,B110,-1
1466,4,2/15/2018,B110,-1
1467,5,2/16/2018,B110,-1
1468,-1,2/17/2018,B110,-1
1469,-1,2/18/2018,B110,-1
1470,1,2/19/2018,B110,-1
1471,2,2/20/2018,B110,-1
1472,3,2/21/2018,B110,-1
1473,4,2/22/2018,B110,-1
1474,5,2/23/2018,B110,-1
1475,-1,2/24/2018,B110,-1
1476,-1,2/25/2018,B110,-1
1477,1,2/26/2018,B110,-1
1478,2,2/27/2018,B110,-1
1479,4,3/1/2018,B110,-1
1480,5,3/2/2018,B110,-1
1481,-1,3/3/2018,B110,-1
1482,-1,3/4/2018,B110,-1
1483,1,3/5/2018,B110,-1
1484,2,3/6/2018,B110,-1
1485,3,3/7/2018,B110,-1
1486,4,3/8/2018,B110,-1
1487,5,3/9/2018,B110,-1
1488,-1,3/10/2018,B110,-1
1489,-1,3/10/2018,B110,-1
1490,1,3/12/2018,B110,-1
1491,2,3/13/2018,B110,-1
1492,3,3/14/2018,B110,-1
1493,4,3/15/2018,B110,-1
1494,5,3/16/2018,B110,-1
1495,-1,3/17/2018,B110,-1
1496,-1,3/18/2018,B110,-1
1497,-2,3/19/2018,B110,-1
1498,-2,3/20/2018,B110,-1
1499,-2,3/21/2018,B110,-1
1500,-2,3/22/2018,B110,-1
1501,-2,3/23/2018,B110,-1
1502,-1,3/24/2018,B110,-1
1503,-1,3/25/2018,B110,-1
1504,1,3/26/2018,B110,-1
1505,2,3/27/2018,B110,-1
1506,3,3/28/2018,B110,-1
1507,4,3/29/2018,B110,-1
1508,5,3/30/2018,B110,-1
1509,-1,4/1/2018,B110,-1
1510,1,4/2/2018,B110,-1
1511,2,4/3/2018,B110,-1
1512,3,4/4/2018,B110,-1
1513,4,4/5/2018,B110,-1
1514,5,4/6/2018,B110,-1
1515,-1,4/7/2018,B110,-1
1516,-1,4/8/2018,B110,-1
1517,1,4/9/2018,B110,-1
1518,2,4/10/2018,B110,-1
1519,3,4/11/2018,B110,-1
1520,4,4/12/2018,B110,-1
1521,5,4/13/2018,B110,-1
1522,-1,4/14/2018,B110,-1
1523,-1,4/15/2018,B110,-1
1524,1,4/16/2018,B110,-1
1525,2,4/17/2018,B110,-1
1526,3,4/18/2018,B110,-1
1527,4,4/19/2018,B110,-1
1528,5,4/20/2018,B110,-1
1529,-1,4/21/2018,B110,-1
1530,-1,4/22/2018,B110,-1
1531,1,4/23/2018,B110,-1
1532,2,4/24/2018,B110,-1
1533,3,4/25/2018,B110,-1
1534,4,4/26/2018,B110,-1
1535,5,4/27/2018,B110,-1
1536,-1,4/28/2018,B110,-1
1537,-1,4/29/2018,B110,-1
1538,2,5/1/2018,B110,-1
1539,3,5/2/2018,B110,-1
1540,4,5/3/2018,B110,-1
1541,5,5/4/2018,B110,-1
1542,-1,5/5/2018,B110,-1
1543,-1,5/6/2018,B110,-1
1544,1,5/7/2018,B110,-1
1545,2,5/8/2018,B110,-1
1546,3,5/9/2018,B110,-1
1547,4,5/10/2018,B110,-1
1548,5,5/11/2018,B110,-1
1549,-1,5/12/2018,B110,-1
1550,-1,5/13/2018,B110,-1
1551,1,5/14/2018,B110,-1
1552,2,5/15/2018,B110,-1
1553,3,5/16/2018,B110,-1
1554,4,5/17/2018,B110,-1
1555,5,5/18/2018,B110,-1
1556,-1,5/19/2018,B110,-1
1557,-1,5/20/2018,B110,-1
1558,1,5/21/2018,B110,-1
1559,2,5/22/2018,B110,-1
1560,3,5/23/2018,B110,-1
1561,4,5/24/2018,B110,-1
1562,5,5/25/2018,B110,-1
1563,-1,5/26/2018,B110,-1
1564,-1,5/27/2018,B110,-1
1565,-2,5/28/2018,B110,-1
1566,2,5/29/2018,B110,-1
1567,3,5/30/2018,B110,-1
1568,5,6/1/2018,B110,-1
1569,-1,6/2/2018,B110,-1
1570,-1,6/3/2018,B110,-1
1571,1,6/4/2018,B110,-1
1572,2,6/5/2018,B110,-1
1573,3,6/6/2018,B110,-1
1574,4,6/7/2018,B110,-1
1575,5,6/8/2018,B110,-1
1576,-1,6/9/2018,B110,-1
1577,-1,6/10/2018,B110,-1
1578,1,6/11/2018,B110,-1
1579,2,6/12/2018,B110,-1
1580,3,6/13/2018,B110,-1
1581,4,6/14/2018,B110,-1
1582,5,6/15/2018,B110,-1
1583,-1,6/16/2018,B110,-1
1584,-1,6/17/2018,B110,-1
1585,1,6/18/2018,B110,-1
1586,2,6/19/2018,B110,-1
1587,3,6/20/2018,B110,-1
1588,4,6/21/2018,B110,-1
1589,5,6/22/2018,B110,-1
1590,-1,6/23/2018,B110,-1
1591,-1,6/24/2018,B110,-1
1592,1,6/25/2018,B110,-1
1593,2,6/26/2018,B110,-1
1594,3,6/27/2018,B110,-1
1595,4,6/28/2018,B110,-1
1596,5,6/29/2018,B110,-1
1597,-1,6/30/2018,B110,-1
1598,-1,7/1/2018,B110,-1
1599,1,7/2/2018,B110,-1
1600,-2,7/3/2018,B110,-1
1601,-2,7/4/2018,B110,-1
1602,4,7/5/2018,B110,-1
1603,5,7/6/2018,B110,-1
1604,-1,7/7/2018,B110,-1
